orgnr,name,org_form,status,freshness_status,industry_code,industry_description,employee_count,ceo_name,board_chair,revenue,currency,latest_financial_year,last_verified_at
923609016,EQUINOR ASA,ASA,Active / Operating,CURRENT,06.100,Utvinning av råolje,21239,Anders Opedal,Jarle Kjell Roth,67956000000.0,USD,2025,2026-09-14T10:04:55.060657+00:00
989951750,2CARE HJEMMETJENESTER AS,AS,Active / Operating,CURRENT,88.101,Praktisk bistand i hjemmet,529,,,,NOK,,2026-09-14T10:08:23.344543+00:00
919742356,3B-FIBREGLASS NORWAY AS,AS,Active / Operating,CURRENT,23.140,Produksjon av glassfibre,338,,,,NOK,,2026-09-14T10:08:27.334429+00:00
986587098,2CARE BPA AS,AS,Active / Operating,CURRENT,88.104,Brukerstyrt personlig assistanse (bpa),240,,,,NOK,,2026-09-14T10:08:23.344543+00:00
995251094,24SEVENOFFICE NORWAY AS,AS,Active / Operating,CURRENT,58.290,Utgivelse av annen programvare,136,,,,NOK,,2026-09-14T10:08:22.771295+00:00
929369661,1814SALMON AS,AS,Active / Operating,CURRENT,10.203,"Frysing og videre bearbeiding av fisk, skalldyr og bløtdyr",77,,,,NOK,,2026-09-14T10:08:19.576693+00:00
929455568,1X TECHNOLOGIES AS,AS,Active / Operating,CURRENT,28.990,Produksjon av andre spesialmaskiner ikke nevnt annet sted,69,,,,NOK,,2026-09-14T10:08:20.388018+00:00
983569285,2ENTERTAIN NORGE AS,AS,Active / Operating,CURRENT,90.202,Utøvende kunstnerisk virksomhet og underholdningsvirksomhet innenfor scenekunst,68,,,,NOK,,2026-09-14T10:08:23.924825+00:00
921439156,360 LOGISTICS AS,AS,Active / Operating,CURRENT,82.920,Pakkevirksomhet,62,,,,NOK,,2026-09-14T10:08:26.761638+00:00
986897399,3T BYÅSEN AS,AS,Active / Operating,CURRENT,93.130,Treningssentervirksomhet,55,,,,NOK,,2026-09-14T10:08:29.828951+00:00
980292738,1-2-TRE ELEMENTPRODUKSJON AS,AS,Active / Operating,CURRENT,16.230,Produksjon av andre bygningsartikler,48,Robin Christensen,Thomas Beck,106022831.0,NOK,2025,2026-09-14T10:08:13.288907+00:00
919871466,2TAL UTEMILJØ ANLEGGSGARTNER AS,AS,Active / Operating,CURRENT,43.120,Grunnarbeid,47,,,,NOK,,2026-09-14T10:08:25.221218+00:00
878703812,3 STEP IT AS,AS,Active / Operating,CURRENT,77.330,Utleie og leasing av kontor- og datamaskiner,41,,,,NOK,,2026-09-14T10:08:26.081388+00:00
977385369,3RW ARKITEKTER AS,AS,Active / Operating,CURRENT,71.110,Arkitektvirksomhet,38,,,,NOK,,2026-09-14T10:08:29.826942+00:00
918321659,3 N LOGISTICS AS,AS,Active / Operating,CURRENT,47.553,"Detaljhandel med husholdningsredskaper og bestikk, servise, glassvarer, porselen og keramikk",38,,,,NOK,,2026-09-14T10:08:26.079386+00:00
912187691,3T FOSSEGRENDA AS,AS,Active / Operating,CURRENT,93.130,Treningssentervirksomhet,37,,,,NOK,,2026-09-14T10:08:29.828951+00:00
999577547,29-2 AURLAND AS,AS,Active / Operating,CURRENT,79.121,Aktiviteter utført av utflukts- og eventarrangører,31,,,,NOK,,2026-09-14T10:08:23.339441+00:00
935435331,1INCH INNREDNING AS,AS,Active / Operating,CURRENT,43.320,Snekkerarbeid,31,,,,NOK,,2026-09-14T10:08:20.383327+00:00
980888657,3 T LEVANGER AS,AS,Active / Operating,CURRENT,93.130,Treningssentervirksomhet,30,,,,NOK,,2026-09-14T10:08:26.082387+00:00
952621378,3PL SOLUTIONS AS,AS,Active / Operating,CURRENT,52.100,Lagring,28,,,,NOK,,2026-09-14T10:08:29.825566+00:00
955497643,2TAL AS,AS,Active / Operating,CURRENT,43.320,Snekkerarbeid,27,,,,NOK,,2026-09-14T10:08:25.220218+00:00
914307635,3M NORGE AS,AS,Active / Operating,CURRENT,46.900,Uspesifisert engroshandel,27,,,,NOK,,2026-09-14T10:08:29.157089+00:00
929032470,1 OSLO RENHOLDSSERVICE AS,AS,Active / Operating,CURRENT,81.210,Rengjøring av bygninger,25,Masoud Chapar,Masoud Chapar,6195877.0,NOK,2025,2026-09-14T10:08:12.576571+00:00
925273236,1 HJELPENDE HÅND AS,AS,Active / Operating,CURRENT,81.100,Kombinerte tjenester tilknyttet eiendomsdrift,24,Milo Stanisic Waagaard,Tommy Fredriksen,37980198.0,NOK,2025,2026-09-14T10:08:12.573428+00:00
998781558,10/10 TEKSTILTRYKKERI AS,AS,Active / Operating,CURRENT,13.300,Etterbehandling av tekstiler,24,Jostein Wålengen,Jostein Wålengen,14400955.0,NOK,2025,2026-09-14T10:08:15.308832+00:00
994151010,0 - 6 ULLENSAKERGATA BARNEHAGE AS,AS,Active / Operating,CURRENT,85.100,Førskoleundervisning og drift av barnehager,23,Anders Nederhoed,Anders Nederhoed,6756433.0,NOK,2025,2026-09-14T10:08:08.815052+00:00
929431650,0186 BARDRIFT AS,AS,Active / Operating,CURRENT,56.300,Drift av barer,22,Morten Guldvik,Morten Guldvik,12105951.0,NOK,2025,2026-09-14T10:08:09.586685+00:00
933807045,2RVE RENHOLD AS,AS,Active / Operating,CURRENT,81.210,Rengjøring av bygninger,22,,,,NOK,,2026-09-14T10:08:24.631063+00:00
999286976,0 - 6 VÅLERENGGATA BARNEHAGE AS,AS,Active / Operating,CURRENT,85.100,Førskoleundervisning og drift av barnehager,21,Henrieta Nederhoed,Anders Nederhoed,6445482.0,NOK,2025,2026-09-14T10:08:08.823182+00:00
932761084,2 BYGG AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,20,,,,NOK,,2026-09-14T10:08:20.389579+00:00
876624532,3-T BYGG AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,19,,,,NOK,,2026-09-14T10:08:26.084899+00:00
990702438,100-METERSKOGEN BARNEHAGE AS,AS,Active / Operating,CURRENT,85.100,Førskoleundervisning og drift av barnehager,19,Ingvild Anita Hansen,Ingvild Anita Hansen,10855361.0,NOK,2025,2026-09-14T10:08:15.565367+00:00
918632514,3 T BYGG AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,19,,,,NOK,,2026-09-14T10:08:26.082387+00:00
995277387,3 BYGG GAUSDAL AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,17,,,,NOK,,2026-09-14T10:08:25.225757+00:00
930459615,1850 NUMMEROPPLYSNINGEN AS,AS,Active / Operating,CURRENT,62.100,Dataprogrammeringstjenester,16,,,,NOK,,2026-09-14T10:08:19.577672+00:00
916677391,2 MARINE AS,AS,Active / Operating,CURRENT,50.202,Innenriks sjøfart med gods,16,,,,NOK,,2026-09-14T10:08:21.212006+00:00
918275010,3 N SUPPORT AS,AS,Active / Operating,CURRENT,47.553,"Detaljhandel med husholdningsredskaper og bestikk, servise, glassvarer, porselen og keramikk",16,,,,NOK,,2026-09-14T10:08:26.079386+00:00
998332354,24 RENHOLDSERVICE AS,AS,Active / Operating,CURRENT,81.210,Rengjøring av bygninger,15,,,,NOK,,2026-09-14T10:08:22.764252+00:00
979420773,3D PERCEPTION AS,AS,Active / Operating,CURRENT,71.129,Annen teknisk konsulentvirksomhet,15,,,,NOK,,2026-09-14T10:08:27.948357+00:00
928624404,3 VENNER AS,AS,Active / Operating,CURRENT,56.110,Drift av restauranter,15,,,,NOK,,2026-09-14T10:08:26.083385+00:00
912610497,3P LOGISTIKK AS,AS,Active / Operating,CURRENT,52.100,Lagring,14,,,,NOK,,2026-09-14T10:08:29.824565+00:00
918488081,2STABILISE AS,AS,Active / Operating,CURRENT,71.129,Annen teknisk konsulentvirksomhet,12,,,,NOK,,2026-09-14T10:08:25.219220+00:00
985233632,2TAL ELEKTRO AS,AS,Active / Operating,CURRENT,43.210,Elektrisk installasjonsarbeid,12,,,,NOK,,2026-09-14T10:08:25.221218+00:00
988389846,3NET AS,AS,Active / Operating,CURRENT,61.100,"Kabelbasert, satellittbasert og trådløs telekommunikasjon",12,,,,NOK,,2026-09-14T10:08:29.822041+00:00
975339793,3 TS INDUSTRISERVICE AS,AS,Active / Operating,CURRENT,25.530,Bearbeiding av metaller,12,,,,NOK,,2026-09-14T10:08:26.083385+00:00
936446884,33 STREET FOOD FREDRIKSTAD AS,AS,Active / Operating,CURRENT,56.110,Drift av restauranter,11,,,,NOK,,2026-09-14T10:08:26.758661+00:00
931244558,1KELT AS,AS,Active / Operating,CURRENT,49.420,Flyttetransport,11,,,,NOK,,2026-09-14T10:08:20.383837+00:00
920941168,2 KNOP AS,AS,Active / Operating,CURRENT,56.110,Drift av restauranter,11,,,,NOK,,2026-09-14T10:08:21.212006+00:00
923065369,1-2-TREBYGG AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,11,Ørjan Ragnar Fagerjord,Ørjan Ragnar Fagerjord,10131009.0,NOK,2025,2026-09-14T10:08:13.291432+00:00
922754160,3 PIKER AS,AS,Active / Operating,CURRENT,47.559,Detaljhandel med innredningsartikler ikke nevnt annet sted,11,,,,NOK,,2026-09-14T10:08:26.080389+00:00
925106461,24 T ELEKTRO AS,AS,Active / Operating,CURRENT,43.210,Elektrisk installasjonsarbeid,10,,,,NOK,,2026-09-14T10:08:22.765763+00:00
935360692,33 STREET FOOD AS,AS,Active / Operating,CURRENT,56.110,Drift av restauranter,10,,,,NOK,,2026-09-14T10:08:26.758661+00:00
987428317,180.NO NUMMEROPPLYSNINGEN AS,AS,Active / Operating,CURRENT,63.910,Drift av søkemotorer,10,,,,NOK,,2026-09-14T10:08:19.574672+00:00
998894840,3D BYGG AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,10,,,,NOK,,2026-09-14T10:08:27.944340+00:00
930805653,2ND HAND AS,AS,Active / Operating,CURRENT,47.910,Formidlingstjenester tilknyttet detaljhandel med bredt vareutvalg,10,,,,NOK,,2026-09-14T10:08:24.628091+00:00
918431985,3M BUTIKKDRIFT AS,AS,Active / Operating,CURRENT,47.240,"Detaljhandel med bakervarer, konditorvarer og sukkervarer",10,,,,NOK,,2026-09-14T10:08:29.157089+00:00
930096393,2323 MEDIA AS,AS,Active / Operating,CURRENT,59.110,"Produksjon av film, video og fjernsynsprogrammer",10,,,,NOK,,2026-09-14T10:08:22.048867+00:00
898310132,3PROSJEKT AS,AS,Active / Operating,CURRENT,46.830,"Engroshandel med tømmer, trelast, byggevarer og sanitærutstyr",10,,,,NOK,,2026-09-14T10:08:29.825566+00:00
918616381,123 FLYTTING & TRANSPORT AS,AS,Active / Operating,CURRENT,49.420,Flyttetransport,9,,,,NOK,,2026-09-14T10:08:18.253554+00:00
995453975,24FITNESS AS,AS,Active / Operating,CURRENT,93.130,Treningssentervirksomhet,9,,,,NOK,,2026-09-14T10:08:22.771295+00:00
921004737,13 HUMLER AS,AS,Active / Operating,CURRENT,56.110,Drift av restauranter,9,,,,NOK,,2026-09-14T10:08:18.830704+00:00
992784490,3B FLISLEGGER AS,AS,Active / Operating,CURRENT,43.910,Murerarbeid,9,,,,NOK,,2026-09-14T10:08:27.333416+00:00
921830327,18 RESTAURANT AS,AS,Active / Operating,CURRENT,56.110,Drift av restauranter,9,,,,NOK,,2026-09-14T10:08:19.574672+00:00
828595202,3D PRODUCTION AS,AS,Active / Operating,CURRENT,32.990,Annen industriproduksjon ikke nevnt annet sted,9,,,,NOK,,2026-09-14T10:08:27.948357+00:00
932853965,1DEKKBUTIKK.NO AS,AS,Active / Operating,CURRENT,47.820,Detaljhandel med deler og utstyr til motorvogner,9,,,,NOK,,2026-09-14T10:08:20.381324+00:00
991937099,1+1 REGNSKAP AS,AS,Active / Operating,CURRENT,69.202,Regnskapsføring og bokføring,9,Trond Atle Hansen,Siv Rikstad,5784304.0,NOK,2025,2026-09-14T10:08:15.065652+00:00
924595892,3P - MILJØ AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,9,,,,NOK,,2026-09-14T10:08:29.823555+00:00
922021155,2BROR PIZZA AS,AS,Active / Operating,CURRENT,56.110,Drift av restauranter,8,,,,NOK,,2026-09-14T10:08:23.343521+00:00
832950602,2CE NAIL BEAUTY AS,AS,Active / Operating,CURRENT,96.220,Skjønnhetspleie,8,,,,NOK,,2026-09-14T10:08:23.344543+00:00
984216572,3D-BEDRIFT AS,AS,Active / Operating,CURRENT,47.400,Detaljhandel med informasjons- og kommunikasjonsteknologiutstyr,8,,,,NOK,,2026-09-14T10:08:28.555272+00:00
931039113,3HUS BYGG AS,AS,Active / Operating,CURRENT,46.830,"Engroshandel med tømmer, trelast, byggevarer og sanitærutstyr",8,,,,NOK,,2026-09-14T10:08:29.152484+00:00
923177035,102 ASIA MAT AS,AS,Active / Operating,CURRENT,47.110,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,8,Quoc Trung Le,Quoc Trung Le,9326623.0,NOK,2025,2026-09-14T10:08:16.596041+00:00
825259082,3R RENHOLD AS,AS,Active / Operating,CURRENT,81.210,Rengjøring av bygninger,7,,,,NOK,,2026-09-14T10:08:29.826432+00:00
926088378,18 CAFE OG INTERIØR AS,AS,Active / Operating,CURRENT,47.559,Detaljhandel med innredningsartikler ikke nevnt annet sted,7,,,,NOK,,2026-09-14T10:08:19.574672+00:00
934936124,2IZII AS,AS,Active / Operating,CURRENT,62.100,Dataprogrammeringstjenester,7,,,,NOK,,2026-09-14T10:08:23.929845+00:00
922828822,+BYGG AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,7,Fredrik Hvitstein Hansen,Fredrik Hvitstein Hansen,8400202.0,NOK,2025,2026-09-14T10:08:08.585397+00:00
918824804,24/7 BUDSERVICE AS,AS,Active / Operating,CURRENT,53.200,Andre post- og budtjenester,6,,,,NOK,,2026-09-14T10:08:22.767779+00:00
911837722,123KULDE AS,AS,Active / Operating,CURRENT,43.222,"Kuldeanlegg-, varmepumpearbeid og installasjon av peiser",6,,,,NOK,,2026-09-14T10:08:18.257130+00:00
927010607,3475KRAFTVERKET AS,AS,Active / Operating,CURRENT,93.130,Treningssentervirksomhet,6,,,,NOK,,2026-09-14T10:08:26.760649+00:00
813521792,1ST BRANDS AS,AS,Active / Operating,CURRENT,46.420,Engroshandel med klær og skotøy,6,,,,NOK,,2026-09-14T10:08:20.387021+00:00
931637649,3ELEKTRO AS,AS,Active / Operating,CURRENT,43.210,Elektrisk installasjonsarbeid,6,,,,NOK,,2026-09-14T10:08:28.558790+00:00
932165376,1 EASY SERVICE AS,AS,Active / Operating,CURRENT,81.100,Kombinerte tjenester tilknyttet eiendomsdrift,6,Christian Engenes,Odd-Tore Hansen,4072688.0,NOK,2025,2026-09-14T10:08:12.333147+00:00
932234009,2T ENTREPRENØR AS,AS,Active / Operating,CURRENT,43.120,Grunnarbeid,6,,,,NOK,,2026-09-14T10:08:25.219220+00:00
927727315,100% GODT VASKET AS,AS,Active / Operating,CURRENT,81.210,Rengjøring av bygninger,6,,Anthony Clement Jol Dador,1557938.0,NOK,2025,2026-09-14T10:08:15.805494+00:00
928493822,10X AGENCY AS,AS,Active / Operating,CURRENT,73.110,Reklamebyråvirksomhet,6,Hortsy Waldmann Reyes,Hortsy Waldmann Reyes,0.0,NOK,2025,2026-09-14T10:08:17.317263+00:00
819032262,...PIECE OF CAKE AS,AS,Active / Operating,CURRENT,10.710,Produksjon av brød og ferske konditorvarer,5,Tomm Munthe,Nina Triber Munthe,497721.0,NOK,2025,2026-09-14T10:08:07.303200+00:00
923569839,.EAGL TECHNOLOGIES AS,AS,Active / Operating,CURRENT,46.490,Engroshandel med andre husholdningsvarer,5,Kai Daniel Ha Stiberg,Henrik Røe,2791124.0,NOK,2025,2026-09-14T10:08:07.044600+00:00
998845394,3-VISJON AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,5,,,,NOK,,2026-09-14T10:08:26.085904+00:00
926756338,123 LANDBRUK AS,AS,Active / Operating,CURRENT,46.610,Engroshandel med maskiner og utstyr til jordbruk og skogbruk,5,,,,NOK,,2026-09-14T10:08:18.253554+00:00
929286057,123 UTLEIE AS,AS,Active / Operating,CURRENT,46.630,"Engroshandel med maskiner og utstyr til bergverksdrift, olje- og gassutvinning og bygge- og anleggsvirksomhet",5,,,,NOK,,2026-09-14T10:08:18.256132+00:00
919085282,2HOME AS,AS,Active / Operating,CURRENT,46.640,Engroshandel med maskiner og utstyr ellers,5,,,,NOK,,2026-09-14T10:08:23.928824+00:00
927444550,0-100 BILVERKSTED AS,AS,Active / Operating,CURRENT,95.310,Reparasjon og vedlikehold av motorvogner,5,Knut Erik Rodin,Lars Nørgaard Tholstrup,9520240.0,NOK,2025,2026-09-14T10:08:08.826703+00:00
933223825,2S SERVICETJENESTER AS,AS,Active / Operating,CURRENT,49.410,Godstransport på vei,5,,,,NOK,,2026-09-14T10:08:24.632062+00:00
990367965,2T RÅD AS,AS,Active / Operating,CURRENT,71.121,Byggeteknisk konsulentvirksomhet,5,,,,NOK,,2026-09-14T10:08:25.220218+00:00
912595625,1 PLUSS 1 BO OG OMSORGSBASER AS,AS,Active / Operating,CURRENT,88.991,Barneverntjenester,5,Beate Gundersen,Ben Eivind Lauritzen,9778896.0,NOK,2025,2026-09-14T10:08:12.807804+00:00
930725889,3 BYGG RANA AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,5,,,,NOK,,2026-09-14T10:08:25.227267+00:00
921549741,100% MALING AS,AS,Active / Operating,CURRENT,43.340,Maler- og glassarbeid,5,Christian Sundal Larsen,Christian Sundal Larsen,6273455.0,NOK,2025,2026-09-14T10:08:15.831895+00:00
989998005,3 ÈRN TRAFIKKSKOLE AS,AS,Active / Operating,CURRENT,85.531,Undervisning ved godkjente trafikkskoler,5,,,,NOK,,2026-09-14T10:08:25.227267+00:00
999515606,1001 NATT AS,AS,Active / Operating,CURRENT,47.110,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,5,Khwanchiraoan Sangsamanan,Rolf Magne Solvang,8187053.0,NOK,2025,2026-09-14T10:08:16.356451+00:00
929943945,!FALSE INVESTMENTS AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,Hilmir Straumland,Hilmir Straumland,9000.0,NOK,2025,2026-09-14T10:08:07.261250+00:00
995849364,:-) INVEST AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,Eric Francois Lithun,Eric Francois Lithun,90290.0,NOK,2025,2026-09-14T10:08:07.276427+00:00
925323527,& OLSEN HOLDING AS,AS,Active / Operating,CURRENT,73.110,Reklamebyråvirksomhet,,,Tom Emil Olsen,,NOK,2025,2026-09-14T10:08:07.801777+00:00
937379382,&LUNDE AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,Frode Lunde,Frode Lunde,,NOK,,2026-09-14T10:08:07.804464+00:00
934080246,***THOLDZ*** 2000 AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,Truls Henriksen,Truls Henriksen,0.0,NOK,2025,2026-09-14T10:08:07.727600+00:00
932685256,&DALE AS,AS,Active / Operating,CURRENT,73.300,Pr og kommunikasjonstjenester,,Henrik Mariero Dale,Henrik Mariero Dale,0.0,NOK,2025,2026-09-14T10:08:07.803446+00:00
926056522,&PARTNERS AS,AS,Active / Operating,CURRENT,73.110,Reklamebyråvirksomhet,,,Kajsa Maria Flodin,1777595.0,NOK,2025,2026-09-14T10:08:08.345967+00:00
812467182,&MORE AS,AS,In Liquidation,CURRENT,71.129,Annen teknisk konsulentvirksomhet,,,Per Fredrik Solberg,1350146.0,NOK,2025,2026-09-14T10:08:07.964917+00:00
925391093,&MF HOLDING AS,AS,Active / Operating,CURRENT,33.120,Reparasjon og vedlikehold av maskiner,,,Marek Jan Fraczyk,0.0,NOK,2024,2026-09-14T10:08:07.805461+00:00
930696404,&ROBUST AS,AS,Active / Operating,CURRENT,74.110,"Industri-, produkt- og motedesignvirksomhet",,Daniel Hontvedt Carlsen,Maria Melbø Opsand,,NOK,2025,2026-09-14T10:08:08.342745+00:00
935845114,.BEIN BERGEN AS,AS,Active / Operating,CURRENT,43.330,Gulvlegging og tapetsering,,Apassara Eriksson,Apassara Eriksson,262591.0,NOK,2025,2026-09-14T10:08:07.289568+00:00
935095506,&SIMONNES AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,Lene Simonnes,Lene Simonnes,1376702.0,NOK,2025,2026-09-14T10:08:08.344327+00:00
931537741,'LIFT' M...UP AS,AS,Active / Operating,CURRENT,88.996,Andre sosialtjenester uten botilbud ellers,,Inger Fonn,Inger Fonn,,NOK,2025,2026-09-14T10:08:07.458177+00:00
930357421,(NYE) ELNESFISK AS,AS,Active / Operating,CURRENT,03.110,Fiske og fangst i sjø,,Robert Elnes,Robert Elnes,3215088.0,NOK,2025,2026-09-14T10:08:07.499125+00:00
925432466,@HOME AS,AS,Active / Operating,CURRENT,56.210,Catering for arrangementer,,Anitsara Hovde,Anitsara Hovde,37213.0,NOK,2025,2026-09-14T10:08:07.503069+00:00
924829214,@RNEBLIKK AS,AS,Active / Operating,CURRENT,86.221,"Spesialiserte legetjenester, unntatt psykiatriske legetjenester",,Ørn Terje Foss,Marianne Moltke-Hansen,139847.0,NOK,2025,2026-09-14T10:08:07.514887+00:00
989061593,-G- GROUP AS,AS,Active / Operating,CURRENT,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,Geir Inge Gjørva,Geir Inge Gjørva,20000.0,NOK,2025,2026-09-14T10:08:07.264033+00:00
928648028,@WORK AS,AS,Active / Operating,CURRENT,95.310,Reparasjon og vedlikehold av motorvogner,,Brynjar Grønås Birkeland,Brynjar Grønås Birkeland,828733.0,NOK,2025,2026-09-14T10:08:07.527816+00:00
935546826,1128 INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.248511+00:00
924827106,24 INVEST AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:22.050522+00:00
922042195,3-HUS AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:26.083891+00:00
936937306,24 KARAT HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:22.050522+00:00
930664766,1118 ASSETS AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.248511+00:00
994906283,3-BYGG ØSTFOLD AS,AS,Active / Operating,CURRENT,47.520,"Detaljhandel med jernvarer, byggevarer, fargevarer og glass",,,,,NOK,,2026-09-14T10:08:26.083891+00:00
827128392,3R LANDMÅLING AS,AS,Active / Operating,CURRENT,71.123,Utarbeidelse av kart og oppmåling,,,,,NOK,,2026-09-14T10:08:29.826432+00:00
818931972,11222 GROUP AS,AS,Active / Operating,CURRENT,59.200,Produksjon og utgivelse av musikk- og lydopptak,,,,,NOK,,2026-09-14T10:08:18.248511+00:00
925058025,24 LØNNSOM AS,AS,Active / Operating,CURRENT,69.202,Regnskapsføring og bokføring,,,,,NOK,,2026-09-14T10:08:22.050522+00:00
936968570,3-INTERIØR AS,AS,Active / Operating,CURRENT,32.990,Annen industriproduksjon ikke nevnt annet sted,,,,,NOK,,2026-09-14T10:08:26.083891+00:00
998416035,3RD FLOOR AS,AS,Active / Operating,CURRENT,56.110,Drift av restauranter,,,,,NOK,,2026-09-14T10:08:29.826432+00:00
917126941,113FØRSTEHJELP AS,AS,Active / Operating,CURRENT,46.460,Engroshandel med apotekvarer og medisinske varer,,,,,NOK,,2026-09-14T10:08:18.248511+00:00
926016806,24 ONLY AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:22.051070+00:00
937194854,1157 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.250024+00:00
919824913,3-K EIENDOM AS,AS,Active / Operating,CURRENT,68.320,Eiendomsforvaltning på oppdrag,,,,,NOK,,2026-09-14T10:08:26.083891+00:00
922859620,3RDFLOOR VIDEO AS,AS,Active / Operating,CURRENT,59.110,"Produksjon av film, video og fjernsynsprogrammer",,,,,NOK,,2026-09-14T10:08:29.826942+00:00
989086111,3RIV AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:29.826942+00:00
933353907,114 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.248511+00:00
919824840,3-K HOLDING AS,AS,Active / Operating,CURRENT,43.910,Murerarbeid,,,,,NOK,,2026-09-14T10:08:26.084899+00:00
931626469,24 SALG AS,AS,Active / Operating,CURRENT,46.130,"Agenturhandel med tømmer, trelast og byggevarer",,,,,NOK,,2026-09-14T10:08:22.764252+00:00
998684803,3-S EIENDOM AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.084899+00:00
924498595,24 SHAPE UP AS,AS,Active / Operating,CURRENT,93.130,Treningssentervirksomhet,,,,,NOK,,2026-09-14T10:08:22.764252+00:00
931658247,1190 PLAY AS,AS,Active / Operating,CURRENT,85.510,Undervisning innenfor idrett og rekreasjon,,,,,NOK,,2026-09-14T10:08:18.250024+00:00
914872812,3S BOBIL & CARAVAN AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:29.826942+00:00
925830038,24 SØPPEL OG FLYTTING AS,AS,In Liquidation,CURRENT,38.210,Materialgjenvinning,,,,,NOK,,2026-09-14T10:08:22.765763+00:00
919543906,11A HOLDING AS,AS,Active / Operating,CURRENT,71.121,Byggeteknisk konsulentvirksomhet,,,,,NOK,,2026-09-14T10:08:18.250024+00:00
928707512,3-TO EIENDOM AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:26.084899+00:00
922566968,3S BOLIGINVEST AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:29.826942+00:00
925611204,11TH MOON AS,AS,Active / Operating,CURRENT,47.120,Detaljhandel med bredt vareutvalg ellers,,,,,NOK,,2026-09-14T10:08:18.250024+00:00
923273891,3S BYGG AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,,,,,NOK,,2026-09-14T10:08:29.826942+00:00
934068114,3-WHEELS INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.085904+00:00
929236955,12 ELDORADO CREEK AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.250024+00:00
935015413,24 T MATERIALER AS,AS,Active / Operating,CURRENT,46.500,Engroshandel med informasjons- og kommunikasjonsteknologiutstyr,,,,,NOK,,2026-09-14T10:08:22.765763+00:00
937334028,3S DRIFT AS,AS,Active / Operating,CURRENT,43.120,Grunnarbeid,,,,,NOK,,2026-09-14T10:08:29.826942+00:00
997801334,12 PUNKT KOMMUNIKASJONSDESIGN AS,AS,Active / Operating,CURRENT,74.120,Grafisk design og visuell kommunikasjonsdesign,,,,,NOK,,2026-09-14T10:08:18.250024+00:00
933428192,24 TIMER TAXI AS,AS,Active / Operating,CURRENT,49.330,Passasjertransport på forespørsel utført av fører med kjøretøy,,,,,NOK,,2026-09-14T10:08:22.765763+00:00
924394161,"3,14 HOLDING AS",AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.085904+00:00
